00 ,销售,否
2023-06-24,10:48:23.602,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,10:48:50.217,102900005115762,0.581 ,4.00 ,销售,否
2023-06-24,10:49:38.978,102900005118817,0.365 ,14.00 ,销售,否
2023-06-24,10:49:41.28,102900011016701,0.775 ,5.20 ,销售,否
2023-06-24,10:49:46.093,102900005116899,0.288 ,16.00 ,销售,否
2023-06-24,10:50:16.592,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,10:50:20.701,102900005116714,0.279 ,14.00 ,销售,否
2023-06-24,10:53:01.487,102900011016701,0.368 ,5.20 ,销售,否
2023-06-24,10:53:27.358,102900005115762,0.556 ,4.00 ,销售,否
2023-06-24,10:53:34.625,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,10:53:59.92,102900011000328,0.372 ,10.00 ,销售,否
2023-06-24,10:55:13.12,102900011016701,0.504 ,5.20 ,销售,否
2023-06-24,10:55:39.608,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,10:56:02.749,102900011032848,1.000 ,4.80 ,销售,否
2023-06-24,10:56:23.515,102900005115786,0.505 ,4.00 ,销售,否
2023-06-24,10:57:42.545,102900005115762,0.631 ,4.00 ,销售,否
2023-06-24,10:57:43.875,102900005115786,0.404 ,4.00 ,销售,否
2023-06-24,10:58:33.17,102900011006948,0.636 ,12.00 ,销售,否
2023-06-24,10:58:33.778,102900011023464,0.659 ,5.20 ,销售,否
2023-06-24,10:58:34.017,102900011008164,0.368 ,5.20 ,销售,否
2023-06-24,10:58:34.706,102900011006948,0.502 ,12.00 ,销售,否
2023-06-24,10:58:34.934,102900011016701,0.310 ,5.20 ,销售,否
2023-06-24,10:58:46.842,102900005116257,0.604 ,6.00 ,销售,否
2023-06-24,10:59:37.174,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,11:00:01.256,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,11:00:36.461,102900011000328,0.201 ,10.00 ,销售,否
2023-06-24,11:00:36.664,102900011023464,0.233 ,5.20 ,销售,否
2023-06-24,11:02:41.365,102900005115762,0.455 ,4.00 ,销售,否
2023-06-24,11:03:04.895,102900011016701,0.426 ,5.20 ,销售,否
2023-06-24,11:03:33.549,102900005115908,0.738 ,6.00 ,销售,否
2023-06-24,11:03:39.65,102900011034026,0.515 ,14.00 ,销售,否
2023-06-24,11:03:58.03,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:04:00.686,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:05:27.704,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:05:28.358,102900011008164,0.426 ,5.20 ,销售,否
2023-06-24,11:05:59.905,102900005116257,0.571 ,6.00 ,销售,否
2023-06-24,11:06:04.498,102900011016701,0.426 ,5.20 ,销售,否
2023-06-24,11:07:13.733,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,11:08:08.17,102900011023464,0.581 ,5.20 ,销售,否
2023-06-24,11:08:58.139,102900005115786,0.429 ,4.00 ,销售,否
2023-06-24,11:09:40.708,102900011022764,0.443 ,12.00 ,销售,否
2023-06-24,11:09:41.106,102900005119975,0.520 ,6.00 ,销售,否
2023-06-24,11:09:41.445,102900005116714,0.437 ,14.00 ,销售,否
2023-06-24,11:10:16.073,102900005116509,1.091 ,6.00 ,销售,否
2023-06-24,11:10:24.455,102900005115786,0.455 ,4.00 ,销售,否
2023-06-24,11:10:28.987,102900011016701,0.368 ,5.20 ,销售,否
2023-06-24,11:11:17.318,102900011032848,1.000 ,4.80 ,销售,否
2023-06-24,11:12:51.536,102900005116714,0.401 ,14.00 ,销售,否
2023-06-24,11:14:55.841,102900011032343,0.197 ,19.80 ,销售,否
2023-06-24,11:14:56.457,102900011032343,0.147 ,19.80 ,销售,否
2023-06-24,11:15:33.398,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,11:16:38.621,102900011008164,0.291 ,5.20 ,销售,否
2023-06-24,11:20:12.118,102900005116899,0.251 ,16.00 ,销售,否
2023-06-24,11:20:19.528,102900005115250,0.263 ,24.00 ,销售,否
2023-06-24,11:20:24.622,102900005115250,0.234 ,24.00 ,销售,否
2023-06-24,11:20:35.131,102900011016701,0.136 ,5.20 ,销售,否
2023-06-24,11:21:15.766,102900011035078,0.225 ,20.00 ,销售,否
2023-06-24,11:21:16.387,102900005116899,0.526 ,16.00 ,销售,否
2023-06-24,11:21:16.596,102900005115762,0.505 ,4.00 ,销售,否
2023-06-24,11:22:53.126,102900011016701,0.426 ,5.20 ,销售,否
2023-06-24,11:23:00.405,102900005118824,0.194 ,16.00 ,销售,否
2023-06-24,11:24:27.342,102900005115250,0.380 ,24.00 ,销售,否
2023-06-24,11:24:32.8,102900005118817,0.394 ,14.00 ,销售,否
2023-06-24,11:25:14.936,102900011032022,1.000 ,2.80 ,销售,是
2023-06-24,11:26:29.686,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,11:28:27.15,102900005115786,0.682 ,4.00 ,销售,否
2023-06-24,11:28:28.198,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,11:28:28.609,102900011034026,0.501 ,14.00 ,销售,否
2023-06-24,11:29:25.02,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,11:30:53.197,102900011008164,0.562 ,5.20 ,销售,否
2023-06-24,11:31:08.377,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:31:48.608,102900011022764,0.351 ,12.00 ,销售,否
2023-06-24,11:32:05.255,102900011023464,0.465 ,5.20 ,销售,否
2023-06-24,11:33:46.299,102900005115762,0.429 ,4.00 ,销售,否
2023-06-24,11:33:46.5,102900005115762,0.404 ,4.00 ,销售,否
2023-06-24,11:34:28.227,102900005116257,0.352 ,6.00 ,销售,否
2023-06-24,11:34:29.823,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,11:34:29.997,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,11:34:31.049,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:34:45.502,102900005119975,0.285 ,6.00 ,销售,否
2023-06-24,11:34:55.974,102900011032848,1.000 ,4.80 ,销售,否
2023-06-24,11:34:56.349,102900005116257,1.057 ,6.00 ,销售,否
2023-06-24,11:36:04.888,102900011016701,0.310 ,5.20 ,销售,否
2023-06-24,11:36:06.393,102900005115250,0.100 ,24.00 ,销售,否
2023-06-24,11:36:07.487,102900005115762,0.480 ,4.00 ,销售,否
2023-06-24,11:36:14.67,102900005115762,0.530 ,4.00 ,销售,否
2023-06-24,11:36:32.465,102900011008164,0.581 ,5.20 ,销售,否
2023-06-24,11:39:08.297,102900005116714,0.437 ,14.00 ,销售,否
2023-06-24,11:39:08.69,102900005115250,0.092 ,24.00 ,销售,否
2023-06-24,11:39:13.706,102900005115786,0.354 ,4.00 ,销售,否
2023-06-24,11:40:25.457,102900005115908,0.671 ,6.00 ,销售,否
2023-06-24,11:41:44.187,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,11:43:02.425,102900005115250,0.113 ,24.00 ,销售,否
2023-06-24,11:44:02.748,102900005115762,0.631 ,4.00 ,销售,否
2023-06-24,11:44:48.748,102900005115908,0.420 ,6.00 ,销售,否
2023-06-24,11:44:55.726,102900005115762,0.455 ,4.00 ,销售,否
2023-06-24,11:45:13.602,106971533450003,1.000 ,3.00 ,销售,否
2023-06-24,11:49:02.221,106949711300259,1.000 ,1.20 ,销售,是
2023-06-24,11:49:09.329,102900011016701,0.271 ,5.20 ,销售,否
2023-06-24,11:53:09.908,106971533450003,1.000 ,3.00 ,销售,否
2023-06-24,11:53:10.085,106971533450003,1.000 ,3.00 ,销售,否
2023-06-24,11:57:35.132,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,12:00:57.929,106971533450003,1.000 ,1.80 ,销售,是
2023-06-24,12:00:58.045,102900011035078,0.165 ,20.00 ,销售,否
2023-06-24,12:02:01.033,102900011016701,0.271 ,5.20 ,销售,否
2023-06-24,12:02:26.827,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,12:02:47.36,102900005115250,0.380 ,24.00 ,销售,否
2023-06-24,12:02:47.975,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,12:02:48.169,102900005115786,0.354 ,4.00 ,销售,否
2023-06-24,12:04:05.488,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,12:04:05.679,102900011035078,0.210 ,20.00 ,销售,否
2023-06-24,12:04:05.896,102900011022764,0.293 ,12.00 ,销售,否
2023-06-24,12:04:06.326,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,12:06:02.858,102900011023464,0.698 ,5.20 ,销售,否
2023-06-24,12:06:49.733,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,12:06:53.28,102900011000328,0.482 ,10.00 ,销售,否
2023-06-24,12:07:35.155,102900011023464,0.233 ,5.20 ,销售,否
2023-06-24,12:07:35.379,102900005115823,0.302 ,8.00 ,销售,否
2023-06-24,12:07:36.001,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,12:11:44.74,102900005115762,0.455 ,4.00 ,销售,否
2023-06-24,12:11:45.581,102900005116509,0.487 ,6.00 ,销售,否
2023-06-24,12:11:47.746,102900011016701,0.388 ,5.20 ,销售,否
2023-06-24,12:11:47.959,102900005115786,0.328 ,4.00 ,销售,否
2023-06-24,12:15:39.561,102900005116509,0.453 ,6.00 ,销售,否
2023-06-24,12:17:01.53,102900051000944,0.720 ,26.00 ,销售,否
2023-06-24,12:18:28.749,102900011022764,0.477 ,12.00 ,销售,否
2023-06-24,12:18:28.98,102900011008164,0.349 ,5.20 ,销售,否
2023-06-24,12:18:57.561,102900005116714,0.466 ,14.00 ,销售,否
2023-06-24,12:27:30.081,102900005116257,0.822 ,6.00 ,销售,否
2023-06-24,12:27:31.828,102900005119975,0.369 ,6.00 ,销售,否
2023-06-24,12:32:17.595,102900005118817,0.344 ,14.00 ,销售,否
2023-06-24,12:34:01.623,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,12:34:14.123,102900011006948,0.502 ,12.00 ,销售,否
2023-06-24,12:34:21.17,102900005115250,0.413 ,24.00 ,销售,否
2023-06-24,12:35:38.672,102900005115823,0.352 ,8.00 ,销售,否
2023-06-24,12:36:18.959,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,12:36:19.462,102900011035740,1.000 ,3.50 ,销售,是
2023-06-24,12:36:19.7,102900011016701,0.252 ,5.20 ,销售,否
2023-06-24,12:42:11.253,102900005115786,0.404 ,4.00 ,销售,否
2023-06-24,12:45:13.787,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,12:58:32.164,102900005116257,0.285 ,6.00 ,销售,否
2023-06-24,12:58:32.376,102900005115823,0.339 ,8.00 ,销售,否
2023-06-24,13:00:20.139,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,13:04:10.811,102900011023464,0.407 ,5.20 ,销售,否
2023-06-24,13:04:52.951,102900005115786,0.152 ,4.00 ,销售,否
2023-06-24,13:07:42.238,102900011034026,0.551 ,14.00 ,销售,否
2023-06-24,13:12:16.281,102900005116714,0.401 ,14.00 ,销售,否
2023-06-24,13:12:16.502,102900011022764,0.276 ,12.00 ,销售,否
2023-06-24,13:17:34.253,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,13:27:41.193,102900005119975,0.302 ,6.00 ,销售,否
2023-06-24,13:31:16.701,102900005115786,0.379 ,4.00 ,销售,否
2023-06-24,13:33:47.436,102900005115823,0.314 ,8.00 ,销售,否
2023-06-24,13:34:30.311,102900011030110,1.000 ,5.80 ,销售,否
2023-06-24,13:34:55.998,102900011000328,0.251 ,10.00 ,销售,否
2023-06-24,13:40:43.79,102900005115250,0.288 ,24.00 ,销售,否
2023-06-24,13:46:00.342,102900005116509,0.453 ,6.00 ,销售,否
2023-06-24,13:46:25.733,102900011031926,1.000 ,3.80 ,销售,否
2023-06-24,13:46:28.295,106971533450003,1.000 ,3.00 ,销售,否
2023-06-24,13:47:52.927,102900005116509,0.520 ,6.00 ,销售,否
2023-06-24,14:00:00.665,102900011000328,0.221 ,10.00 ,销售,否
2023-06-24,14:13:13.85,102900011035078,0.200 ,20.00 ,销售,否
2023-06-24,14:26:59.699,102900005119975,0.487 ,6.00 ,销售,否
2023-06-24,14:27:00.354,102900005115908,0.386 ,6.00 ,销售,否
2023-06-24,14:27:50.217,102900011016701,0.310 ,5.20 ,销售,否
2023-06-24,14:27:53.67,102900005115250,0.217 ,24.00 ,销售,否
2023-06-24,14:43:06.28,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,14:43:08.623,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,14:45:37.588,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,14:45:38.483,102900005116509,0.520 ,6.00 ,销售,否
2023-06-24,14:48:08.342,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,14:48:08.771,102900011008164,0.640 ,5.20 ,销售,否
2023-06-24,14:48:14.26,102900011016701,0.213 ,5.20 ,销售,否
2023-06-24,14:50:38.902,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,14:50:56.487,102900005115250,0.138 ,24.00 ,销售,否
2023-06-24,14:53:10.896,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,14:53:11.279,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,14:53:11.476,102900011023464,0.446 ,5.20 ,销售,否
2023-06-24,15:03:10.389,102900005116257,0.520 ,6.00 ,销售,否
2023-06-24,15:03:16.701,102900005118824,0.558 ,16.00 ,销售,否
2023-06-24,15:05:58.896,102900011016701,0.155 ,5.20 ,销售,否
2023-06-24,15:08:33.663,102900005115762,0.429 ,4.00 ,销售,否
2023-06-24,15:08:33.874,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,15:09:09.131,102900011000328,0.251 ,10.00 ,销售,否
2023-06-24,15:09:11.311,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,15:16:04.844,102900011022764,0.518 ,12.00 ,销售,否
2023-06-24,15:17:47.405,102900011000328,0.291 ,10.00 ,销售,否
2023-06-24,15:18:02.975,102900011001691,0.881 ,14.00 ,销售,否
2023-06-24,15:18:03.19,102900011007969,0.240 ,9.20 ,销售,否
2023-06-24,15:18:58.466,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,15:23:49.871,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,15:23:50.486,102900005116257,0.671 ,6.00 ,销售,否
2023-06-24,15:23:51.341,102900011016701,0.349 ,5.20 ,销售,否
2023-06-24,15:29:41.522,102900011022764,0.309 ,12.00 ,销售,否
2023-06-24,15:32:22.984,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,15:39:08.404,102900011016701,0.291 ,5.20 ,销售,否
2023-06-24,15:39:45.889,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,15:39:46.076,102900005116899,0.382 ,16.00 ,销售,否
2023-06-24,15:39:56.592,102900011016701,0.213 ,5.20 ,销售,否
2023-06-24,15:41:27.885,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,15:41:28.133,102900005115762,0.303 ,4.00 ,销售,否
2023-06-24,15:41:28.669,102900011022764,0.184 ,12.00 ,销售,否
2023-06-24,15:42:05.936,102900011016701,0.310 ,5.20 ,销售,否
2023-06-24,15:42:12.967,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,15:42:41.42,102900005116714,0.552 ,14.00 ,销售,否
2023-06-24,15:47:18.733,102900005115250,0.192 ,24.00 ,销售,否
2023-06-24,15:52:01.353,102900005115786,0.682 ,4.00 ,销售,否
2023-06-24,15:54:20.93,102900011008164,0.252 ,5.20 ,销售,否
2023-06-24,15:55:43.906,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,15:57:01.201,102900005115823,0.591 ,8.00 ,销售,否
2023-06-24,16:01:16.436,102900011022764,1.146 ,12.00 ,销售,否
2023-06-24,16:02:40.159,102900005115762,0.505 ,4.00 ,销售,否
2023-06-24,16:02:43.436,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,16:04:49.632,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,16:08:07.934,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,16:17:20.983,102900011034439,1.000 ,5.80 ,销售,否
2023-06-24,16:20:45.845,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,16:20:57.795,102900005115908,0.336 ,6.00 ,销售,否
2023-06-24,16:24:36.118,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,16:24:36.364,102900011032237,1.000 ,4.80 ,销售,否
2023-06-24,16:25:14.632,102900011016701,0.349 ,5.20 ,销售,否
2023-06-24,16:25:14.851,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,16:25:25.525,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,16:25:25.72,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,16:25:26.762,102900005115786,0.404 ,4.00 ,销售,否
2023-06-24,16:25:26.973,102900011007969,0.175 ,9.20 ,销售,否
2023-06-24,16:25:28.23,102900011016701,0.969 ,5.20 ,销售,否
2023-06-24,16:25:36.017,102900011022764,0.426 ,12.00 ,销售,否
2023-06-24,16:26:57.155,102900011016701,0.233 ,5.20 ,销售,否
2023-06-24,16:29:50.854,102900005116714,0.330 ,14.00 ,销售,否
2023-06-24,16:29:51.266,102900011016701,0.291 ,5.20 ,销售,否
2023-06-24,16:29:51.474,102900005116899,0.288 ,16.00 ,销售,否
2023-06-24,16:29:56.866,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,16:30:29.787,102900005116509,0.436 ,6.00 ,销售,否
2023-06-24,16:30:29.996,102900011000328,0.462 ,10.00 ,销售,否
2023-06-24,16:30:30.421,102900005115823,0.327 ,8.00 ,销售,否
2023-06-24,16:31:38.764,102900005115786,0.354 ,4.00 ,销售,否
2023-06-24,16:31:40.074,102900005116714,0.394 ,14.00 ,销售,否
2023-06-24,16:33:52.163,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,16:33:52.567,102900011006948,0.217 ,12.00 ,销售,否
2023-06-24,16:35:03.905,102900005115786,0.732 ,4.00 ,销售,否
2023-06-24,16:40:57.983,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,16:42:05.063,102900005115250,0.159 ,24.00 ,销售,否
2023-06-24,16:42:43.998,102900051000944,0.293 ,26.00 ,销售,否
2023-06-24,16:42:44.204,102900011000328,0.241 ,10.00 ,销售,否
2023-06-24,16:44:30.67,102900005115250,0.134 ,24.00 ,销售,否
2023-06-24,16:45:55.233,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,16:47:12.335,102900011000328,0.372 ,10.00 ,销售,否
2023-06-24,16:47:16.655,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,16:48:43.506,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,16:49:51.889,102900005115250,0.134 ,24.00 ,销售,否
2023-06-24,16:50:11.693,102900011016701,0.213 ,5.20 ,销售,否
2023-06-24,16:51:32.537,102900005115786,0.152 ,4.00 ,销售,否
2023-06-24,16:51:41.162,102900005116257,0.654 ,6.00 ,销售,否
2023-06-24,16:53:51.342,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,16:54:06.097,102900005115908,0.269 ,6.00 ,销售,否
2023-06-24,16:55:31.545,102900011023464,0.213 ,5.20 ,销售,否
2023-06-24,16:55:36.983,102900005116899,0.213 ,16.00 ,销售,否
2023-06-24,16:55:38.618,102900011008164,0.349 ,5.20 ,销售,否
2023-06-24,16:57:44.623,102900005115946,0.252 ,6.00 ,销售,否
2023-06-24,16:58:41.85,102900005115250,0.188 ,24.00 ,销售,否
2023-06-24,17:01:18.295,102900011006948,0.619 ,12.00 ,销售,否
2023-06-24,17:01:42.145,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,17:01:42.64,102900005116714,0.416 ,14.00 ,销售,否
2023-06-24,17:02:01.155,102900005115250,0.142 ,24.00 ,销售,否
2023-06-24,17:02:05.28,102900005115762,0.278 ,4.00 ,销售,否
2023-06-24,17:06:53.311,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:07:12.826,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,17:07:15.498,102900011000328,0.271 ,10.00 ,销售,否
2023-06-24,17:07:27.889,102900005115823,0.427 ,8.00 ,销售,否
2023-06-24,17:09:13.451,102900011008164,0.291 ,5.20 ,销售,否
2023-06-24,17:12:27.126,106971533450003,1.000 ,3.00 ,销售,否
2023-06-24,17:15:54.085,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,17:16:29.28,102900005119975,0.470 ,6.00 ,销售,否
2023-06-24,17:17:39.639,102900005115250,0.084 ,24.00 ,销售,否
2023-06-24,17:20:04.655,102900011008164,0.349 ,5.20 ,销售,否
2023-06-24,17:21:57.451,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:23:29.573,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,17:25:49.07,102900005115250,0.180 ,24.00 ,销售,否
2023-06-24,17:25:49.283,102900005116899,0.683 ,16.00 ,销售,否
2023-06-24,17:31:11.073,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,17:31:33.662,102900005118817,0.394 ,14.00 ,销售,否
2023-06-24,17:31:34.059,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:33:05.795,102900005118817,0.645 ,14.00 ,销售,否
2023-06-24,17:33:06.012,102900005115250,0.184 ,24.00 ,销售,否
2023-06-24,17:33:06.459,102900011032251,1.000 ,3.90 ,销售,否
2023-06-24,17:33:07.039,102900011035078,0.205 ,20.00 ,销售,否
2023-06-24,17:33:08.287,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,17:36:17.389,102900005115946,0.302 ,6.00 ,销售,否
2023-06-24,17:36:19.054,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,17:36:49.075,102900005116509,0.520 ,6.00 ,销售,否
2023-06-24,17:36:49.534,102900005115908,0.117 ,6.00 ,销售,否
2023-06-24,17:37:22.436,102900011007969,0.229 ,9.20 ,销售,否
2023-06-24,17:43:07.301,102900005115786,0.278 ,4.00 ,销售,否
2023-06-24,17:43:59.748,102900011022764,0.418 ,12.00 ,销售,否
2023-06-24,17:44:54.184,102900005116899,0.570 ,16.00 ,销售,否
2023-06-24,17:46:01.811,102900011023464,0.620 ,5.20 ,销售,否
2023-06-24,17:48:17.491,102900011035078,0.195 ,20.00 ,销售,否
2023-06-24,17:48:17.704,102900005115250,0.129 ,24.00 ,销售,否
2023-06-24,17:53:13.819,102900011022764,0.443 ,12.00 ,销售,否
2023-06-24,17:55:33.474,102900011000328,0.201 ,10.00 ,销售,否
2023-06-24,17:55:35.78,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:57:17.904,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:58:46.576,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,17:58:46.767,102900011016701,0.291 ,5.20 ,销售,否
2023-06-24,17:59:19.608,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,17:59:30.098,102900011007969,0.218 ,9.20 ,销售,否
2023-06-24,17:59:58.112,102900011031100,1.000 ,5.80 ,销售,否
2023-06-24,18:07:11.619,102900011001691,0.559 ,14.00 ,销售,否
2023-06-24,18:07:19.822,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,18:07:36.826,102900005116257,0.705 ,6.00 ,销售,否
2023-06-24,18:07:37.042,102900011016701,0.368 ,5.20 ,销售,否
2023-06-24,18:07:51.247,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,18:09:50.792,102900011030097,1.000 ,4.50 ,销售,否
2023-06-24,18:09:59.886,102900011032848,1.000 ,4.80 ,销售,否
2023-06-24,18:10:01.085,102900011000328,0.131 ,10.00 ,销售,否
2023-06-24,18:12:18.368,102900011030059,1.000 ,4.50 ,销售,否
2023-06-24,18:13:51.441,102900011000328,0.211 ,10.00 ,销售,否
2023-06-24,18:13:52.072,102900005116257,0.285 ,6.00 ,销售,否
2023-06-24,18:14:50.045,102900011008164,0.291 ,5.20 ,销售,否
2023-06-24,18:18:22.044,102900011000328,0.351 ,10.00 ,销售,否
2023-06-24,18:23:08.42,102900011032022,1.000 ,2.80 ,销售,否
2023-06-24,18:23:36.834,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,18:23:37.477,102900011034330,1.000 ,5.50 ,销售,否
2023-06-24,18:24:00.496,102900011000328,0.161 ,10.00 ,销售,否
2023-06-24,18:24:08.525,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,18:25:20.402,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,18:25:33.201,102900005118831,1.000 ,6.80 ,销售,否
2023-06-24,18:25:33.375,106949711300259,1.000 ,2.00 ,销售,否
2023-06-24,18:28:36.733,102900005116714,0.387 ,14.00 ,销售,否
2023-06-24,18:28:39.795,102900005116257,0.503 ,6.00 ,销售,否
2023-06-24,18:29:38.67,102900005115250,0.163 ,24.00 ,销售,否
2023-06-24,18:32:03.328,102900051000944,0.258 ,26.00 ,销售,否
2023-06-24,18:32:20.061,102900011034330,1.000 ,5.50 ,销售,否
